# kernel32.dll exports and whether Windows XP SP3 (5.1) has them.
# Source: Geoff Chappell, 'KERNEL32 Functions' (geoffchappell.com/studies/windows/win32/kernel32/api),
# column = version range the export exists in. Format: name<TAB>xp|no<TAB>versions
# Generated once; re-run scripts/fetch-exports.py to refresh.
UnregisterBadMemoryNotification	no	6.2 and higher
UnregisterConsoleIME	xp	5.0 and higher
UnregisterStateChangeNotification	no	6.2 only
UnregisterStateLock	no	6.2 only
UnregisterWait	xp	5.0 and higher
UnregisterWaitEx	xp	5.0 and higher
UnregisterWaitUntilOOBECompleted	no	6.3 and higher
UnsubscribeStateChangeNotification	no	6.2 only
UpdateCalendarDayOfWeek	no	6.0 and higher
UpdateProcThreadAttribute	no	6.0 and higher
UpdateResourceA	xp	3.51 and higher
UpdateResourceW	xp	3.51 and higher
VDMConsoleOperation	no	3.51 and higher (NT only)
VDMOperationStarted	no	3.51 and higher (NT only)
ValidateLCType	xp	5.0 to 5.2
ValidateLocale	xp	5.0 to 5.2
VerLanguageNameA	xp	3.51 and higher
VerLanguageNameW	xp	3.51 and higher
VerSetConditionMask	xp	5.0 and higher
VerifyConsoleIoHandle	no	3.51 and higher (NT only)
VerifyScripts	no	6.0 and higher
VerifyVersionInfoA	no	4.0 from Windows NT 4.0 SP4, and higher (NT only)
VerifyVersionInfoW	no	4.0 from Windows NT 4.0 SP4, and higher (NT only)
VirtualAlloc	xp	3.51 and higher
VirtualAllocEx	xp	4.0 from Windows NT 4.0, and higher
VirtualAllocExNuma	no	6.0 and higher
VirtualBufferExceptionHandler	no	3.51 to 5.2 before Windows Server 2003 SP1 (NT only)
VirtualFree	xp	3.51 and higher
VirtualFreeEx	xp	4.0 from Windows NT 4.0, and higher
VirtualLock	xp	3.51 and higher
VirtualProtect	xp	3.51 and higher
VirtualProtectEx	xp	3.51 and higher
VirtualQuery	xp	3.51 and higher
VirtualQueryEx	xp	3.51 and higher
VirtualUnlock	xp	3.51 and higher
WTSGetActiveConsoleSessionId	xp	5.1 and higher
WaitCommEvent	xp	3.51 and higher
WaitForDebugEvent	xp	3.51 and higher
WaitForDebugEventEx	no	10.0 and higher
WaitForMultipleObjects	xp	3.51 and higher
WaitForMultipleObjectsEx	xp	3.51 and higher
WaitForSingleObject	xp	3.51 and higher
WaitForSingleObjectEx	xp	3.51 and higher
WaitForThreadpoolIoCallbacks	no	6.0 and higher
WaitForThreadpoolTimerCallbacks	no	6.0 and higher
WaitForThreadpoolWaitCallbacks	no	6.0 and higher
WaitForThreadpoolWorkCallbacks	no	6.0 and higher
WaitNamedPipeA	xp	3.51 and higher
WaitNamedPipeW	xp	3.51 and higher
WakeAllConditionVariable	no	6.0 and higher
WakeConditionVariable	no	6.0 and higher
WerGetFlags	no	6.0 and higher
WerGetFlagsWorker	no	10.0 and higher
WerRegisterFile	no	6.0 and higher
WerRegisterFileWorker	no	6.2 and higher
WerRegisterMemoryBlock	no	6.0 and higher
WerRegisterMemoryBlockWorker	no	6.2 and higher
WerRegisterRuntimeExceptionModule	no	6.1 and higher
WerRegisterRuntimeExceptionModuleWorker	no	6.2 and higher
WerSetFlags	no	6.0 and higher
WerSetFlagsWorker	no	10.0 and higher
WerUnregisterFile	no	6.0 and higher
WerUnregisterFileWorker	no	6.2 and higher
WerUnregisterMemoryBlock	no	6.0 and higher
WerUnregisterMemoryBlockWorker	no	6.2 and higher
WerUnregisterRuntimeExceptionModule	no	6.1 and higher
WerUnregisterRuntimeExceptionModuleWorker	no	6.2 and higher
WerpCleanupMessageMapping	no	6.0 and higher
WerpGetDebugger	no	6.2 and higher
WerpInitiateRemoteRecovery	no	6.0 and higher
WerpLaunchAeDebug	no	6.2 and higher
WerpNotifyLoadStringResource	no	6.0 and higher
WerpNotifyLoadStringResourceEx	no	6.0 and higher
WerpNotifyLoadStringResourceWorker	no	6.2 and higher
WerpNotifyUseStringResource	no	6.0 and higher
WerpNotifyUseStringResourceWorker	no	6.2 and higher
WerpStringLookup	no	6.0 and higher
WideCharToMultiByte	xp	3.51 and higher
WinExec	xp	3.51 and higher
Wow64DisableWow64FsRedirection	no	5.2 from Windows Server 2003 SP1, and higher
Wow64EnableWow64FsRedirection	no	5.2 and higher
Wow64GetThreadContext	no	6.0 and higher
Wow64GetThreadSelectorEntry	no	6.1 and higher
Wow64RevertWow64FsRedirection	no	5.2 from Windows Server 2003 SP1, and higher
Wow64SetThreadContext	no	6.0 and higher
Wow64SuspendThread	no	6.0 and higher
WriteConsoleA	xp	3.51 and higher
WriteConsoleInputA	xp	3.51 and higher
WriteConsoleInputVDMA	no	3.51 and higher (NT only)
WriteConsoleInputVDMW	no	3.51 and higher (NT only)
WriteConsoleInputW	xp	3.51 and higher
WriteConsoleOutputA	xp	3.51 and higher
WriteConsoleOutputAttribute	xp	3.51 and higher
WriteConsoleOutputCharacterA	xp	3.51 and higher
WriteConsoleOutputCharacterW	xp	3.51 and higher
WriteConsoleOutputW	xp	3.51 and higher
WriteConsoleW	xp	3.51 and higher
WriteFile	xp	3.51 and higher
WriteFileEx	xp	3.51 and higher
WriteFileGather	xp	4.0 from Windows NT 4.0 SP3, and higher
WritePrivateProfileSectionA	xp	3.51 and higher
WritePrivateProfileSectionW	xp	3.51 and higher
WritePrivateProfileStringA	xp	3.51 and higher
WritePrivateProfileStringW	xp	3.51 and higher
WritePrivateProfileStructA	xp	3.51 and higher
WritePrivateProfileStructW	xp	3.51 and higher
WriteProcessMemory	xp	3.51 and higher
WriteProfileSectionA	xp	3.51 and higher
WriteProfileSectionW	xp	3.51 and higher
WriteProfileStringA	xp	3.51 and higher
WriteProfileStringW	xp	3.51 and higher
WriteStateAtomValue	no	6.2 only
WriteStateContainerValue	no	6.2 only
WriteTapemark	xp	3.51 and higher
ZombifyActCtx	xp	5.1 and higher
ZombifyActCtxWorker	no	6.2 and higher
_DebugOut	no	4.0 to 4.90 (Windows only)
_DebugPrintf	no	4.0 to 4.90 (Windows only)
__C_specific_handler	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
__chkstk	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
__misaligned_access	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
_hread	xp	3.51 and higher
_hwrite	xp	3.51 and higher
_lclose	xp	3.51 and higher
_lcreat	xp	3.51 and higher
_llseek	xp	3.51 and higher
_local_unwind	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
_lopen	xp	3.51 and higher
_lread	xp	3.51 and higher
_lwrite	xp	3.51 and higher
dprintf	no	4.0 to 4.90 (Windows only)
lstrcat	xp	3.51 and higher
lstrcatA	xp	3.51 and higher
lstrcatW	xp	3.51 and higher
lstrcmp	xp	3.51 and higher
lstrcmpA	xp	3.51 and higher
lstrcmpW	xp	3.51 and higher
lstrcmpi	xp	3.51 and higher
lstrcmpiA	xp	3.51 and higher
lstrcmpiW	xp	3.51 and higher
lstrcpy	xp	3.51 and higher
lstrcpyA	xp	3.51 and higher
lstrcpyW	xp	3.51 and higher
lstrcpyn	xp	3.51 and higher
lstrcpynA	xp	3.51 and higher
lstrcpynW	xp	3.51 and higher
lstrlen	xp	3.51 and higher
lstrlenA	xp	3.51 and higher
lstrlenW	xp	3.51 and higher
timeBeginPeriod	no	6.2 and higher
timeEndPeriod	no	6.2 and higher
timeGetDevCaps	no	6.2 and higher
timeGetSystemTime	no	6.2 and higher
timeGetTime	no	6.2 and higher
uaw_lstrcmpW	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
uaw_lstrcmpiW	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
uaw_lstrlenW	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
uaw_wcschr	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
uaw_wcscpy	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
uaw_wcsicmp	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
uaw_wcslen	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
uaw_wcsrchr	no	5.2 from Windows Server 2003 SP1, and higher (x64 only)
